station_code,station_name,lat,lon,state,zone
GEG,Gir Gadhara,20.906347,70.919246,Gujarat,WR
GEK,GEGAL AKHRI,26.540366,74.775574,Rajasthan,NWR
GELA,Ghadela Halt,21.714044,78.888017,Madhya Pradesh,SECR
GEOR,GUNJARIA,26.218465,88.132222,,
GER,GERATPUR,22.917292,72.655151,,
GFAE,GARIFA,22.908445,88.409935,,
GG,GANDHIGRAM,23.02676,72.568831,Gujarat,WR
GGA,GHOGA,25.210305,87.160862,,
GGAR,GANGADHARA,21.141419,73.043566,,
GGB,GARHMUKTESAR BR,28.7614,78.14122,,
GGC,GANGAPUR CITY,26.468979,76.727708,Rajasthan,WCR
GGD,GULLAGUDA,17.416964,78.032773,,
GGG,Gangagarh Halt,27.850344,78.739109,,
GGH,Ghogardiha,26.282768,86.468503,Bihar,ECR
GGJ,GOSHAINGANJ,26.569524,82.384123,,
GGKR,GOVINDGARH KHOKHAR,29.992439,75.808328,Punjab,NR
GGLE,GANGATIKURI,23.71822,88.087286,West Bengal,ER
GGM,GORA GHUMA,23.038848,72.454405,,
GGN,GURGAON,28.489165,77.010739,Haryana,NR
GGO,Goram Ghat,25.635531,73.849246,Rajasthan,NWR
GGR,GANGRAR,25.061279,74.624757,Rajasthan,NWR
GGSY,GANGA SAHAI,25.269767,86.018783,,
GGT,GHUNGHUTI,23.343639,81.186241,,
GGTA,GHORAGHATA,22.458315,87.94424,,
GGV,Ghovarash Ghona,22.651678,88.782892,West Bengal,ER
GGY,Gagariya,25.741083,70.734877,Rajasthan,NWR
GH,GHUGHULI,27.053952,83.713775,Uttar Pradesh,NER
GHA,GOLEHWALA,30.789872,74.704406,Punjab,NR
GHAI,GHATIGAON,26.054864,77.92678,Madhya Pradesh,WCR
GHB,Gahri Bhagi,30.116783,74.944234,,
GHD,GARWA ROAD,24.214419,83.885116,,
GHE,GHEVRA,28.691982,76.998536,Delhi NCT,NR
GHER,GHER,26.666953,77.950981,,
GHG,GHAGGHAR,30.611145,76.848048,Punjab,NR
GHGL,GHAGWAL,32.504286,75.213604,Jammu and Kashmir,NR
GHH,GARHI HARSARU,28.43755,76.929697,Haryana,NR
GHJ,GURSAHAIGANJ,27.118804,79.732035,,
GHL,GOLHALLI,13.148289,77.413983,Karnataka,SWR
GHLE,GADADHARPUR,24.013197,87.691891,,
GHLU,Ghallu,30.256607,74.107821,,
GHN,GHORPARAN,24.741625,86.49853,,
GHNA,GOHANA,29.140297,76.689378,Haryana,NR
GHNH,GHANTIKHAL NIDHIPUR,20.510922,85.736186,,
GHPU,Gandhipuram Halt,17.495052,80.31352,Andhra Pradesh,SCR
GHQ,GARHWA,24.175195,83.813215,Jharkhand,ECR
GHR,GIDHAUR,24.856169,86.324005,,
GHRI,Ghori Halt,27.373959,80.503293,Uttar Pradesh,NR
GHS,Guru Harsahai,30.715001,74.399987,Punjab,NR
GHSR,GHASARA HALT,26.72284,79.360808,,
GHT,GHAGHARA GHAT,27.102683,81.503314,,
GHUM,Ghoom,27.008643,88.254223,West Bengal,NFR
GHX,GARHARA,25.440912,86.005308,,
GHY,GUWAHATI,26.182635,91.751851,,
GI,GUDUVANCHERI,12.844886,80.057147,,
GIA,Garia,22.465959,88.404673,West Bengal,ER
GIBP,GHOGHI BARIARPUR,25.205808,86.304082,,
GID,GIDDALUR,15.379008,78.925583,,
GIF,Gani Dham Halt,25.163454,86.98627,Bihar,ER
GII,GIDNI,22.488472,86.853201,,
GIL,GAISAL,26.184826,88.089507,,
GILA,GHIALA,32.151615,75.643939,Punjab,NR
GILL,GILL,30.840521,75.848169,Punjab,NR
GIMB,GANDHIDHAM BG,23.069086,70.147754,,
GIMC,GANDHIDHAM CABIN,23.095023,70.150716,,
GIN,GINIGERA,15.348226,76.247613,Karnataka,SWR
GIO,Goriyan,27.547928,75.26559,Rajasthan,NWR
GIR,Gainsari Junction,27.526839,82.544179,Uttar Pradesh,NER
GIS,Garhi Sandra,26.668256,77.76513,Rajasthan,NCR
GIT,GHORPURI TRANSH,18.525924,73.898769,,
GIW,Girdharpur,25.845508,76.794583,Rajasthan,NCR
GIZ,Gidam,18.934852,81.409001,Chhattisgarh,ECoR
GJ,GANGAJHARI,21.443153,80.058885,,
GJD,GUJHANDI,24.498121,85.463683,,
GJH,GOLDINGANJ,25.754174,84.827254,,
GJJ,GAJJELAKONDA,15.777382,79.401298,,
GJL,GAJRAULA JN,28.834938,78.250784,,
GJMB,Ganjmuradabad,26.987889,80.177008,Uttar Pradesh,NR
GJN,Gajner,27.935852,73.061554,Rajasthan,NWR
GJS,Gajsinghpur,29.658053,73.436739,Rajasthan,NWR
GJT,Gannaghatta,13.244119,78.146705,,
GJTA,GARUDIJHATIA,20.570067,85.828478,,
GJUT,GANGSAR JAITU,30.445082,74.879511,Punjab,NR
GJW,Gajuwala,29.585509,75.871735,Punjab,NR
GK,GOLA GOKARANATH,28.084651,80.475468,Uttar Pradesh,NER
GKA,Gokhula,27.069813,84.539763,Bihar,ECR
GKB,GHATAKA VARANA,25.506883,76.160353,,
GKC,GORAKHPUR CANT,26.750649,83.416821,,
GKD,GADHAKDA,21.237962,71.381719,Gujarat,WR
GKH,GUSKARA,23.489998,87.733397,,
GKHT,GRAM KHARIKA,25.672045,85.387906,,
GKJ,GOLAKGANJ,26.108359,89.83065,Assam,NFR
GKK,GOKAK ROAD,16.205164,74.738839,Karnataka,SWR
GKL,GOKULPUR,22.375923,87.293716,West Bengal,SER
GKM,GUNDALUKAMMA,15.985909,79.645362,,
GKP,GORAKHPUR JN,26.759311,83.381499,,
GKPE,GORAKHPUR EAST,26.75877,83.38739,,
GKPI,Gate Karepalli,17.500295,80.255103,,
GKT,Gankhera Halt,21.389118,80.191891,,
GKV,Gottihalli Halt,13.260622,78.155685,,
GKX,Ghai Kalan,30.822828,75.108915,,
GLA,GARLA,17.487076,80.139236,Andhra Pradesh,SCR
GLBA,GOLABAI,20.016866,85.555928,,
GLBN,GUJRAN BALWA,29.406801,77.301365,Uttar Pradesh,NR
GLD,Ghelda,23.361693,72.203102,Gujarat,WR
GLE,Gajulaguden,17.609727,80.657904,Andhra Pradesh,SCR
GLG,GULABHGANJ,23.684375,77.912351,,
GLGT,Golaghat,26.508626,93.96119,Assam,NFR
GLH,Gulaothi,28.582962,77.801799,Uttar Pradesh,NR
GLI,GALSI,23.358032,87.681236,,
GLKN,Gugalwa Kirtan,28.545807,75.576076,,
GLMA,GULMA,26.802802,88.403784,West Bengal,NFR
GLNA,GULANA,27.10333,76.564974,Rajasthan,NWR
GLP,GOLLAPROLU,17.151664,82.290818,,
GLPT,GOALPARA TOWN,26.126535,90.620659,Assam,NFR
GLTA,GAHLOTA,26.672372,74.967557,Rajasthan,NWR
GLU,GULLIPADU,17.409805,82.63345,,
GLV,GULVANCHI,17.172707,75.05678,Maharashtra,CR
GLY,GOLLAPALLY,16.818903,78.157285,,
GM,GARMADI,23.72788,71.13394,,
GMA,GUDIMETTA,15.424449,79.010485,,
GMAN,GUMANI,24.798952,87.805278,,
GMC,KANPUR GOODS MARSHAL,26.452292,80.33956,,
GMD,GURAMKHEDI,22.682206,78.077821,Madhya Pradesh,WCR
GMDA,GUMADA,18.889176,83.457557,,
GMDN,GIRIMAIDAN,22.340478,87.306151,West Bengal,SER
GMG,GUMGAON,20.993596,79.030314,,
GMH,GAMHARIA,22.796889,86.102793,,
GMI,Gond Umri,21.003133,80.082136,,
GMIA,GUMIA,23.802651,85.828922,,ECR
GMK,GULMA KHOLA,26.83822,88.43738,,
GMM,Gumman,30.842438,76.97194,Himachal Pradesh,NR
GMN,GOREGAON,19.164447,72.849389,Maharashtra,WR
GMO,GOMOH JN,23.873106,86.14823,,
GMR,GAHMAR,25.488685,83.804431,,
GMS,GARHMUKTESAR,28.781743,78.073508,,
GMU,GAURIYAMAU,26.757029,81.79366,,
GMX,GURMURA,24.354898,83.047774,,
GMZ,GUMANI HAT,26.474071,89.239264,,
GNA,GONEANA,30.318715,74.90948,Punjab,NR
GNAN,Gonda Jn,27.153922,81.977618,,
GNB,JNANA BHARTI HALT,12.935329,77.511242,Karnataka,SWR
GNC,Gandhinagar Capital,23.233379,72.629162,Gujarat,WR
GNCN,GURLA N CABIN,25.29723,75.904656,,
GND,Govindgarh Malikpur,27.240582,75.645001,Rajasthan,NWR
GNDI,GONDWALI,24.217438,82.519981,Madhya Pradesh,WCR
GNDM,Gunrajpur Dhama,26.069449,84.821135,,
GNG,GAURIGANJ,26.20341,81.686726,,
GNGD,GANGADHARPUR,19.815673,85.293235,,
GNGL,Gangauli,25.668107,82.863093,Uttar Pradesh,NER
GNGR,GUNGRANA,30.714577,75.82596,,
GNGT,Gangatolia,22.392169,79.986339,,
GNH,GANGAKHER,18.973377,76.755511,Maharashtra,SCR
GNHI,GANDHI HALT,25.572001,84.961547,,
GNJ,GUNJI,15.543116,74.479367,Karnataka,SWR
GNK,Garhnokha,25.097244,84.122838,Bihar,ECR
GNL,Gongle,21.222011,80.147349,Maharashtra,SECR
GNN,GANGINENI,16.781754,80.498954,Andhra Pradesh,SCR
GNNA,GANGANI,25.265514,86.593002,,
GNO,GOREGAON ROAD,18.162498,73.30253,Maharashtra,KR
GNP,GHANPUR,17.850625,79.376899,,
GNPR,Gunupur,19.069059,83.80996,Orissa,ECoR
GNQ,GODHANI,21.21103,79.068176,,
GNR,GADIGANURU,15.219036,76.599178,Karnataka,SWR
GNRD,Genoli Road,25.203127,75.152338,,
GNRL,GANGRAUL,28.28297,77.75473,,
GNS,Ghonsor,22.658083,79.95091,Madhya Pradesh,SECR
GNST,GANDHI SMRITI,20.920848,72.921021,,
GNT,GUNTUR JN,16.300784,80.441973,,
GNTR,Gauntra Halt,27.134446,80.217856,Uttar Pradesh,NR
GNU,GANAUR,29.130776,77.01075,,
GNVR,GONDWANAVISAPUR,19.882639,79.328723,,
GNW,Gangiwara,22.097988,78.846139,Madhya Pradesh,CR
GNZ,Gahndran Halt,31.117935,75.424279,Punjab,NR
GO,GHOTI,19.722911,73.635944,,
GOA,GOHAD ROAD,26.480421,78.439153,Madhya Pradesh,NCR
GOC,PONMALAI GOLDEN ROCK,10.791837,78.709755,,
GOD,GIDARPINDI,31.152633,75.124514,Punjab,NR
GOE,GHOGRAPUR,26.450742,91.539986,,
GOF,Ghutiari Sharif,22.367665,88.552115,West Bengal,ER
GOG,GHORGHAT,25.27073,86.58456,,
GOGH,GOSSAIGAON HAT,26.429107,89.971589,,
GOH,GAROT,24.279092,75.684322,,
GOK,GOKARNA ROAD,14.582791,74.367197,Karnataka,KR
GOL,GOILKERA,22.50529,85.379352,,
GOLE,GOLE,25.891938,72.00004,Rajasthan,NWR
GOP,GOP JAM,22.05397,69.908091,Gujarat,WR
GOPA,Ghosipura,26.215133,78.150553,Madhya Pradesh,NCR
GOPG,Gopalganj,26.454202,84.435547,Bihar,NER
GOPL,GUNDLA POCHAMPALLI,17.567577,78.487851,Andhra Pradesh,SCR
GOS,GHOSRANA,27.179904,76.90338,,
GOT,GOT,28.870965,78.823001,Uttar Pradesh,NER
GOTN,GOTAN,26.652201,73.737284,,
GOVR,GOVINDNAGAR,26.864223,82.707468,,
GOX,GOBINDPUR DUGLI,26.085299,83.791513,,
GOY,GOVINDPURI,26.454423,80.313203,,
GP,RAJ GANGPUR,22.186062,84.582051,,
GPAE,GUPTIPARA,23.197355,88.4178,West Bengal,ER
GPB,GHATPRABHA,16.240719,74.759823,Karnataka,SWR
GPBN,Gandhi Park Halt,18.652066,77.893393,,?
GPC,GHATPINDRAI,22.952676,79.26631,Madhya Pradesh,WCR
GPD,GUMMIDIPUNDI,13.409631,80.123431,,
GPDE,GUDIPUDI,16.433946,80.205304,,
GPE,GOGIPOTHIA HALT,26.250043,87.284335,,
GPH,GARPOS,22.134204,84.418434,,
GPI,GAJAPATINAGARAM,18.293291,83.333902,,
GPJ,Gorapur,18.346936,82.79406,Andhra Pradesh,ECoR
GPPR,GOPALPUR,23.083596,70.103016,,
GPR,GHORPURI,18.527821,73.893448,Maharashtra,CR
GPRW,GHORPURI WEST,18.531688,73.89179,,
GPSA,Ghatparsia Halt,22.059739,79.052852,,
GPT,GOPALAPATNAM,17.748818,83.214877,,
GPU,GULAPALYAMU,15.087043,77.39921,,
GPW,GHAUNSPUR,31.870626,75.637528,,
GPX,Gautampura Road,23.200889,75.68199,Madhya Pradesh,WR
GPY,GANGAYAPLLE,14.554119,78.717463,,
GQL,GURLA,25.270233,75.885268,,
GQLN,GURLA N,25.293603,75.900299,,
GQLW,GURLA W,25.29033,75.884831,,
GQN,Garhani,25.411893,84.569616,Bihar,ECR
GR,GULBARGA,17.314372,76.824438,,
GRA,GHARAUNDA,29.541636,76.96575,,
GRAE,GURAP,23.02534,88.112282,,
GRAK,GARKHA,27.748518,78.88429,,
GRB,GARHDHRUBESWAR,23.509341,86.617006,West Bengal,SER
GRBH,GAREA BIHAR,24.128949,85.915528,,
GRBL,GARUDUBILLI,18.21449,83.350493,,
GRCP,G. Ramchandrapur,19.990686,83.330182,,
GRD,Giridih,24.182256,86.314645,Jharkhand,ER
GRE,GOLA ROAD,23.545551,85.697139,,
GRF,GAMBHIRI ROAD,24.693873,74.671009,Rajasthan,WR
GRFB,GAMBHIR BR,23.226323,75.637187,,
GRG,Guwarighat,23.110295,79.927613,Madhya Pradesh,SECR
GRH,GHORASAHAN,26.820287,85.127627,,
GRHM,Gir Hadmatiya,20.988488,70.687208,Gujarat,WR
GRI,GURIYA,25.998261,73.955291,Rajasthan,NWR
GRJA,GORINJA,22.175991,69.041194,Gujarat,WR
GRKA,Gurha Kemla,28.313586,76.255249,,
GRKN,Gorakhnath,20.308158,86.260098,Orissa,ECoR
GRL,GORAUL,25.931049,85.318477,,
GRM,GARHMAU,25.506271,78.687944,,
GRMA,Ghormara,24.442298,86.86392,Jharkhand,ER
GRMP,GANGARAMPUR,25.390399,88.516447,,
GRMR,Garhi Manikpur,25.786329,81.403153,Uttar Pradesh,NR
GRMT,GUR MARKET,16.701278,74.264117,,
GRN,GURNAY,29.874367,75.804677,Punjab,NR
GRNA,GURHANWA,26.74758,85.215756,,
GRO,GURRA,22.632067,77.86729,Madhya Pradesh,WCR
GRP,GANGPUR,23.223525,87.928116,,
GRPA,Garhpura,25.65472,86.209037,Bihar,ECR
GRR,GORPHAR,25.58542,87.671798,,
GRRG,GURLI RAMGARHWA,27.185739,83.771432,Uttar Pradesh,NER
GRRU,GURARU,24.811113,84.791831,,
GRU,GAROPARA,26.657438,89.485262,West Bengal,NFR
GRWD,GHORAWADI,18.720585,73.696982,,
GRX,GAURA,25.749367,82.091774,,
GRY,GORAYA,31.129722,75.774193,,
GRZ,Gurthuri,29.648169,76.177379,,NR
GS,GODHANESHWAR,22.68118,72.36834,Gujarat,WR
GSA,GUAGACHHA,26.501588,91.016332,,
GSB,GARNA SAHIB,31.780562,75.653492,Punjab,NR
GSD,Ghosunda,24.871222,74.534527,Rajasthan,NWR
GSDH,GARSANDA HALT,25.142617,86.011307,Jharkhand,ECR
GSGB,Gosaingram,24.248003,88.211777,West Bengal,ER
GSGJ,Ghausganj,27.135127,80.291827,Uttar Pradesh,NR
GSL,GODAPIASAL,22.530677,87.320806,West Bengal,SER
GSO,GHASO,29.531288,76.143369,Haryana,NR
GSP,Gurdaspur,32.044111,75.420769,Punjab,NR
GSPR,GOSALPUR,23.381806,80.059225,Madhya Pradesh,WCR
GSR,Garhshankar,31.21799,76.142417,Punjab,NR
GSRM,Gauri Sriram,26.76998,84.186761,,
GSW,GURSAR SHNEWALA,30.138927,74.88612,Punjab,NWR
GT,GHATKESAR,17.453116,78.678217,,
GTA,GOLANTHRA,19.219065,84.740668,,
GTD,GOURINATHDHAM,23.396294,86.275105,,
GTE,GOTHAJ,22.759954,72.801356,,
GTF,GUMTHAL,28.484002,78.757645,Uttar Pradesh,NR
GTI,GHUTAI,25.28943,79.441322,Uttar Pradesh,NCR
GTJT,GETOR JAGATPURA,26.836925,75.832384,,
GTK,GHUTKU,22.16819,82.085321,,
GTL,GUNTAKAL JN,15.17556,77.366611,,
GTLM,GOTLAM,18.111319,83.395734,,
GTLW,GUNTAKAL WEST,15.167523,77.342651,,
GTM,Ghatampur,26.151304,80.174712,Uttar Pradesh,NCR
GTNR,GOMATI NAGAR,26.860344,81.003433,,
GTP,Ghatpuri,28.125246,79.205936,Uttar Pradesh,NER
GTQ,Gumtali Halt,31.065852,75.636453,Punjab,NR
GTRA,GOTRA HALT,28.807889,77.30096,Uttar Pradesh,NR
GTS,GHATSILA,22.58616,86.479768,,
GTST,GAUTAMSTHAN,25.786859,84.663479,,
GTT,GOMTA,21.873815,70.729702,Gujarat,WR
GTU,GHAT NANDUR,18.722978,76.563483,Maharashtra,SCR
GTW,GATORA,22.053427,82.22767,,
GTWD,Ghatwad,20.92654,70.749611,Gujarat,WR
GTX,GOTHANGAM,21.294043,72.880104,,
GTY,GOLA PATI,23.798776,79.738652,,
GUA,Gua,22.218519,85.381896,Jharkhand,SER
GUB,GULARBHOJ,29.110784,79.301145,Uttarakhand,NER
GUD,GALUDIH,22.648872,86.410494,,
GUG,GARH JAIPUR,23.416142,86.142459,,
GUH,GULDHAR,28.703752,77.455792,Uttar Pradesh,NR
GUK,GUNTAKONDURU,16.45715,81.077533,Andhra Pradesh,SCR
GUL,GUJJANGIVALASA,18.230679,83.510888,,
GULR,GULER,32.004278,76.151266,Himachal Pradesh,NR
GUNA,GUNA,24.6405,77.314104,,
GUNS,GHUNAS,30.320113,75.420592,Punjab,NR
GUP,GAURIPUR,26.078321,89.952056,Assam,NFR
GUR,GANAGAPUR ROAD,17.340443,76.5903,,
GURN,Gurudas Nagar,22.199323,88.214928,West Bengal,ER
GUS,GHUMASAN,23.378699,72.449853,Gujarat,WR
GUSB,GHUMASAN BG,23.378259,72.449413,,
GUU,GUNDRATIMADUGU,17.532281,80.079953,Andhra Pradesh,SCR
GUV,GURUVAYUR,10.596896,76.045457,Kerala,SR
GUX,Gurhi,21.629554,76.580745,Madhya Pradesh,SCR
GUZ,GUMANI HAT,26.474681,89.239874,,
GVA,Ganguwada,18.667637,84.107224,Andhra Pradesh,ECoR
GVB,GUNERU BAMORI,24.461773,78.06254,,
GVD,GHOLVAD,20.08688,72.737991,Maharashtra,WR
GVG,GOVINDGARH,30.669483,76.297074,,
GVH,Govind Garh,27.499556,76.988058,Rajasthan,NCR
GVI,GARIVIDI,18.273268,83.530841,,
GVL,Gudlavalleru,16.348371,81.046037,Andhra Pradesh,SCR
GVMR,GOVINDI MARWAR,27.03169,75.093144,,
GVN,GODAVARI,17.007707,81.77083,,
GVP,Gate Vanampalli,17.448472,77.892616,,
GVR,GORESUAR,26.526056,91.720467,,
GW,GIRWAR,23.838186,78.936311,,
GWA,GANJ DUNDWARA,27.726403,78.939319,,
GWD,GADWAL,16.22509,77.809672,,
GWH,GHOSHAWAR,25.737421,85.243351,,
GWL,GWALIOR JN,26.216483,78.182292,,
GWM,GANNAVARAM,16.555839,80.795715,,
GWO,Gwalior NG,26.216473,78.182282,Madhya Pradesh,NCR
GWP,GANGAWAPUR HALT,26.958804,79.997994,,
GWS,GAUSHALA,29.298626,79.009802,Uttarakhand,NER
GWV,GOWDAVALLI,17.609541,78.468191,Andhra Pradesh,SCR
GWYR,Greenways Road,13.020276,80.251715,Tamil Nadu,SR
GXG,Geong,29.822358,76.466397,Haryana,NR
GY,GOOTY JN,15.149208,77.625823,,
GYJ,GOOTY JUNCTION CABIN,15.140041,77.650955,,
GYM,GUDIYATTAM,12.937471,78.916157,,
GYN,GYANPUR ROAD,25.280144,82.427288,Uttar Pradesh,NER
GZA,Gurujalas,16.548407,79.639066,,
GZB,GHAZIABAD,28.649702,77.431099,,
GZH,GULZARBAGH,25.597542,85.205232,,
GZKA,Gzka,27.607734,76.655091,,
GZL,GAZULAPALLI,15.43085,78.600125,,
GZM,GOUR MALDA,24.947944,88.110782,,
GZN,NEW GHAZIABAD,28.674404,77.438008,Uttar Pradesh,NR
GZO,GAZOLE,25.224984,88.198885,,
GZS,GIANI ZAIL SINGH SANDHWAN,30.613851,74.801905,Punjab,NR
GZT,GHAZIPUR GHAT,25.60028,83.604802,Uttar Pradesh,NER
HA,HARGAON,27.769192,80.728229,Uttar Pradesh,NER
HAA,HARWADA,14.740762,74.259657,Karnataka,KR
HAD,HARIPPAD,9.279602,76.462229,Kerala,SR
HAH,Hosa Agrahara,12.57046,76.361819,Karnataka,SWR
HAN,HINDAUN CITY,26.756164,77.031686,Rajasthan,WCR
HAPA,HAPA,22.468974,70.11814,Gujarat,WR
HAQ,HASTAVARMU,14.218403,79.1216,,
HAR,Hamirpur Road,26.016513,80.190689,Uttar Pradesh,NCR
HAS,Hassan Junction,13.003182,76.117359,Karnataka,SWR
HAT,HATHURAN,21.501091,72.969512,,
HATB,HATIBARI,21.309386,84.117939,,
HATI,HATI,24.68924,80.843299,Madhya Pradesh,WCR
HAUR,HAUR,22.365254,87.655069,,
HBD,HOSHANGABAD,22.75274,77.715594,,
HBE,Habibpur,23.211967,88.538423,West Bengal,ER
HBF,Hadobhangi Halt,18.821937,83.941761,Orissa,ECoR
HBG,HOWBAGH JABALPUR,23.156296,79.932199,Madhya Pradesh,WCR
HBJ,HABIBGANJ,23.221979,77.439429,,
HBL,HOMBAL,15.520136,75.576122,Karnataka,SWR
HBLN,HBL NAGAR,17.134017,78.27355,,
HBN,Haibargaon,26.355638,92.672506,Assam,NFR
HBP,HARPAR BOCHAHA,25.603437,85.757161,Bihar,ECR
HBQ,HUBLI EAST CAB,15.348063,75.155355,,
HBS,HEBSUR,15.42206,75.283878,Karnataka,SWR
HBU,Halbarga,17.98847,77.298175,Karnataka,SCR
HBW,HABIBWALA,29.349034,78.478973,,
HC,HINDU COLLEGE,13.118538,80.074903,,
HCAB,BMY H CABIN,21.220991,81.464891,,
HCM,HARISHCHANDRAPURAM,18.479093,84.121438,,
HCNR,Harichandanpur,21.328476,85.795395,Orissa,ECoR
HCP,HARCHANDPUR,26.34316,81.160841,,
HCR,HARISCHANDRPUR,25.403999,87.867051,,
HD,HARDA,22.338414,77.10084,Madhya Pradesh,WCR
HDA,HIRNODA,26.885336,75.327459,,
HDB,HALDIBARI,26.334952,88.781936,,
HDD,HADDINAGUNDU,15.153264,76.979148,Karnataka,SCR
HDE,HARDAS BIGHA,25.496924,85.327668,,
HDGR,HADGAON ROAD,19.332339,77.722863,Maharashtra,SCR
HDK,HANDIA KHAS,25.357472,82.18941,Uttar Pradesh,NER
HDL,HODAL,27.886147,77.38869,,
HDM,Hirdamali,21.342807,80.197137,Maharashtra,SECR
HDN,HAIDARNAGAR,24.498081,83.951049,,
HDP,HADAPSAR,18.526887,73.927844,,
HDS,HARIDASPUR,20.725882,86.116431,,
HDT,HARDATTPUR,25.276911,82.907599,Uttar Pradesh,NER
HDU,HARDUA,23.915054,80.283413,,
HDW,HALDWANI,29.215097,79.533732,Uttarakhand,NER
HEB,HEBBAL,13.042299,77.58606,,
HEI,HEGGERE HALT,13.341342,77.048296,Karnataka,SWR
HEM,HIMAYATNAGAR,19.416709,77.868855,Maharashtra,SCR
HEN,Heria Ph,21.974916,87.795566,,
HER,Her,18.426903,76.971306,Maharashtra,SCR
HET,HETAMPUR,26.611148,77.942969,,
HFZ,HAFIZPETA,17.482275,78.362655,,
HG,HOTGI,17.565668,75.989943,,
HGA,Hogla,22.255044,88.452384,West Bengal,ER
HGH,HAIDERGARH,26.621533,81.363162,,
HGI,HAGARI,15.151239,77.051747,Karnataka,SCR
HGJ,HARDUAGANJ,27.990476,78.128026,Uttar Pradesh,NCR
HGL,HARANGUL,18.385198,76.480912,Maharashtra,CR
HGR,HEMAGIRI,21.876504,83.742815,,
HGT,HINGANGHAT,20.542631,78.833925,,
HGY,HOOGHLY,22.904835,88.375632,,
HHD,HUNSIHADGIL,17.352906,76.646807,,
HHG,HEHEGARA HALT (E),23.790124,84.258524,,
HHL,HIREHALI,13.281576,77.188764,Karnataka,SWR
HHP,HARHAR FATEHPUR,29.562249,77.387342,,
HHR,Hridaypur,22.711098,88.470282,West Bengal,ER
HHT,Habanghata,13.226849,76.249522,Karnataka,SWR
HIH,HAJIGARH,23.007032,88.121403,,
HIJ,HIJILLI,22.319921,87.320169,,
HIL,Hilsa,25.317354,85.277079,Bihar,ECR
HIND,HIND,29.530389,77.363474,Uttar Pradesh,NR
HIP,HALDIPADA,21.571439,86.996648,,
HIR,HARINAGAR,27.156647,84.324507,Bihar,ECR
HIS,Hisua,24.859601,85.417826,,
HIVR,Hiwarkheda,21.431848,78.112944,,
HJI,HOJAI,26.001794,92.851752,Assam,NFR
HJL,HEJJALA,12.848285,77.418417,Karnataka,SWR
HJLI,HUGRAJULI,26.805203,92.358641,,
HJN,HOWRAH JN. CABIN,22.583533,88.342811,,
HJP,HAJIPUR JN,25.702909,85.2155,,
HK,HELAK,27.234442,77.378757,,
HKD,Hailakandi,24.680276,92.56789,Assam,?
HKG,HIRAKUD,21.479827,83.905097,,
HKH,Haranya Kheri,22.583661,75.776745,Madhya Pradesh,WR
HKL,HARKIA KHAL,24.363234,74.919665,Rajasthan,WR
HKNT,Hiwarkheda,21.40605,78.067716,,
HKP,HAKIMPUR,28.879482,78.658864,,
HKR,Kiwar Khed,21.186952,76.8767,Maharashtra,SCR
HLAR,HOLE ALUR,15.81959,75.646461,Karnataka,SWR
HLB,HADALA BHAL,22.487223,72.131796,Gujarat,WR
HLD,Haludpukur,22.742821,86.260765,Jharkhand,SER
HLDD,HALDI ROAD,29.039597,79.459679,Uttarakhand,NER
HLDR,HALDAUR,29.290082,78.27506,Uttar Pradesh,NR
HLE,Heelalige,12.81318,77.710974,Karnataka,SWR
HLIN,HOLDING LINE,26.438271,80.260213,,
HLK,HOLALKERE,14.038158,76.130054,Karnataka,SWR
HLKT,HALAKATTA,17.020771,76.990573,,
HLN,Hole Narsipur,12.786495,76.24646,Karnataka,SWR
HLP,HALDHARPUR,25.963348,83.67908,,
HLR,Halisahar,22.921499,88.436792,West Bengal,ER
HLTS,HALKATTA SHARIEF,17.017117,76.992568,,
HLV,Haliyuru,14.222474,76.336804,Karnataka,SWR
HLW,Hirnawali,29.710121,74.272416,Rajasthan,NWR
HLX,HILARA,24.951767,92.620511,Assam,NFR
HLZ,Haldia,22.045284,88.06589,West Bengal,SER
HM,HADMATIYA JN,22.427905,70.470438,Gujarat,WR
HMA,HUMMA,19.443283,85.075888,,
HMB,Harebetta,12.794145,75.593582,,
HMG,HAMIRGARH,25.187264,74.616939,Rajasthan,NWR
HMH,HANUMANGARH JN,29.614904,74.297633,Rajasthan,NWR
HMI,HIMMATANA,30.458736,75.867119,Punjab,NR
HMK,HINDUMALKOTE,30.147103,73.925834,Rajasthan,NR
HMO,Hanumangarh Town,29.574221,74.331202,Rajasthan,NWR
HMP,HEMPUR,27.616282,80.562649,,
HMPR,HURMUJPUR HALT,25.721525,83.352275,Maharashtra,CR
HMQ,HIMMATPURA,29.750497,75.860597,Haryana,NR
HMR,HAMIRA,31.45628,75.432702,,
HMRR,HAMARAPUR,18.81964,73.086161,Maharashtra,CR
HMT,HIMMATNAGAR,23.591655,72.960358,Gujarat,WR
HMZ,HIND MOTOR,22.683736,88.341605,,
HN,HATHBANDH,21.632219,81.846233,,
HNA,HONNAVAR,14.316931,74.433196,Karnataka,KR
HNB,Hasanabad,22.570155,88.912953,West Bengal,ER
HNC,HINDAN CABIN,29.940002,77.597212,,
HND,HINDOL ROAD,20.768563,85.424456,,
HNDR,HENDEGIR,23.697803,85.169817,,
HNEO,Hathbandh,21.631919,81.845773,,
HNG,HIRANGAON,27.175703,78.314619,,
HNH,HANUMANAHALLI,14.358948,75.998781,Karnataka,SWR
